deltaMs,gpsLat,gpsLon,speed,rawLatG,rawLongG
118354,43.04729612,-89.44368313,9.022264059,-0.003192589,-0.097940005
118413,43.04729612,-89.44368313,9.022264059,-0.11824911,-0.12957183
118471,43.04729612,-89.44368313,9.022264059,0.07339423,0.03591966
118531,43.04729612,-89.44368313,9.022264059,0.03594327,-0.10877427
118591,43.04729612,-89.44368313,9.022264059,0.027375681,0.03265233
118655,43.04729612,-89.44368313,9.022264059,0.063076854,-0.1706849
118717,43.04729612,-89.44368313,9.022264059,0.059499696,-0.071271054
118779,43.04729612,-89.44368313,9.022264059,0.10863014,-0.08498521
118836,43.04729612,-89.44368313,9.022264059,0.11837295,-0.036688115
118893,43.04729612,-89.44368313,9.022264059,0.06041024,-0.07559447
118956,43.04729612,-89.44368313,9.022264059,0.047218755,-0.007157857
119021,43.04729612,-89.44368313,9.022264059,0.00786969,-0.06933085
119081,43.04729612,-89.44368313,9.022264059,0.055413406,-0.010743689
119140,43.04729612,-89.44368313,9.022264059,0.05720389,-0.040452734
119200,43.04729612,-89.44368313,9.022264059,0.037206076,-0.09881287
119256,43.04726158,-89.44357224,9.329536185,0.078097224,-0.008803019
119315,43.04726158,-89.44357224,9.329536185,-0.10284536,-0.10932459
119374,43.04726158,-89.44357224,9.329536185,0.057442024,-0.002524415
119434,43.04726158,-89.44357224,9.329536185,0.011221145,-0.084288225
119504,43.04726158,-89.44357224,9.329536185,0.0195266,-0.08114563
119566,43.04726158,-89.44357224,9.329536185,0.095001325,-0.07007183
119625,43.04726158,-89.44357224,9.329536185,-0.052150413,-0.004576261
119688,43.04726158,-89.44357224,9.329536185,-0.048464958,-0.08371278
119746,43.04726158,-89.44357224,9.329536185,-0.02035335,-0.08809365
119807,43.04726158,-89.44357224,9.329536185,-0.036302127,-0.04356337
119868,43.04726158,-89.44357224,9.329536185,-0.048584428,-0.06628302
119929,43.04726158,-89.44357224,9.329536185,-0.04977861,-0.06981717
119990,43.04726158,-89.44357224,9.329536185,-0.030922871,-0.09245893
120054,43.04726158,-89.44357224,9.329536185,-0.017109165,-0.104161456
120117,43.04726158,-89.44357224,9.329536185,-0.051999725,-0.033882618
120182,43.04726158,-89.44357224,9.329536185,-0.05402324,-0.089150116
120239,43.04726158,-89.44357224,9.329536185,-0.003291815,-0.105019875
120298,43.04722283,-89.44346154,9.497997132,-0.09791405,0.010979548
120354,43.04722283,-89.44346154,9.497997132,-0.08395887,-0.09531674
120410,43.04722283,-89.44346154,9.497997132,-0.06548855,-0.119051725
120471,43.04722283,-89.44346154,9.497997132,-0.048401207,-0.08051859
120532,43.04722283,-89.44346154,9.497997132,-0.036845196,-0.08398266
120599,43.04722283,-89.44346154,9.497997132,0.004677564,-0.16232027
120659,43.04722283,-89.44346154,9.497997132,-0.019326296,-0.071261786
120722,43.04722283,-89.44346154,9.497997132,-0.013836293,-0.05802546
120782,43.04722283,-89.44346154,9.497997132,-0.014782202,-0.1215775
120844,43.04722283,-89.44346154,9.497997132,-0.022899112,-0.076504014
120907,43.04722283,-89.44346154,9.497997132,-0.07747275,-0.11874121
120968,43.04722283,-89.44346154,9.497997132,-0.061047483,-0.13492748
121026,43.04722283,-89.44346154,9.497997132,-0.082564235,-0.15466006
121088,43.04722283,-89.44346154,9.497997132,0.024029516,-0.06687948
121149,43.04722283,-89.44346154,9.497997132,-0.05879733,-0.1486734
121209,43.04722283,-89.44346154,9.497997132,-0.054877706,-0.06142761
121270,43.04718461,-89.44335461,9.4658042,-0.039598465,-0.18087204
121328,43.04718461,-89.44335461,9.4658042,-0.017867776,-0.11110941
121387,43.04718461,-89.44335461,9.4658042,-0.05146665,-0.16539803
121446,43.04718461,-89.44335461,9.4658042,0.01168127,-0.14695074
121506,43.04718461,-89.44335461,9.4658042,0.002570732,-0.099655464
121562,43.04718461,-89.44335461,9.4658042,-0.07517018,-0.09297292
121622,43.04718461,-89.44335461,9.4658042,0.062112577,-0.107024185
121678,43.04718461,-89.44335461,9.4658042,-0.07245278,-0.07107605
121734,43.04718461,-89.44335461,9.4658042,0.010803664,-0.15596703
121793,43.04718461,-89.44335461,9.4658042,-0.019140627,-0.112735875
121854,43.04718461,-89.44335461,9.4658042,-0.025127804,-0.17335907
121914,43.04718461,-89.44335461,9.4658042,-0.058226705,-0.24113461
121973,43.04718461,-89.44335461,9.4658042,-0.07087412,-0.16016959
122035,43.04718461,-89.44335461,9.4658042,-0.021152642,-0.18625519
122094,43.04718461,-89.44335461,9.4658042,0.060115796,-0.19433244
122152,43.04718461,-89.44335461,9.4658042,0.058596957,-0.20675571
122208,43.04718461,-89.44335461,9.4658042,-0.023171153,-0.14478655
122266,43.04718461,-89.44335461,9.4658042,0.03184714,-0.26078832
122325,43.04715061,-89.44325317,9.109101737,-0.03560423,-0.18836734
122384,43.04715061,-89.44325317,9.109101737,0.018177835,-0.20479226
122446,43.04715061,-89.44325317,9.109101737,-0.026833763,-0.2499479
122510,43.04715061,-89.44325317,9.109101737,-0.021043867,-0.25208408
122573,43.04715061,-89.44325317,9.109101737,-0.020745505,-0.21384145
122635,43.04715061,-89.44325317,9.109101737,-0.026767014,-0.30384773
122698,43.04715061,-89.44325317,9.109101737,-0.015132508,-0.4617865
122759,43.04715061,-89.44325317,9.109101737,-0.042866934,-0.4228267
122820,43.04715061,-89.44325317,9.109101737,-0.019694405,-0.21927965
122884,43.04715061,-89.44325317,9.109101737,-0.020157665,-0.2064574
122947,43.04715061,-89.44325317,9.109101737,0.010927387,-0.23619021
123007,43.04715061,-89.44325317,9.109101737,0.060157344,-0.22573961
123064,43.04715061,-89.44325317,9.109101737,-0.023261806,-0.23449928
123123,43.04715061,-89.44325317,9.109101737,0.026816474,-0.3194571
123186,43.04715061,-89.44325317,9.109101737,-0.020180222,-0.30665925
123244,43.04715061,-89.44325317,9.109101737,-0.025627818,-0.2578846
123302,43.04712057,-89.44316953,7.979296186,4.35E-04,-0.22206445
123363,43.04712057,-89.44316953,7.979296186,-0.006824816,-0.21253005
123422,43.04712057,-89.44316953,7.979296186,0.021869304,-0.24870057
123481,43.04712057,-89.44316953,7.979296186,0.010119313,-0.27378723
123537,43.04712057,-89.44316953,7.979296186,0.039495803,-0.21952595
123594,43.04712057,-89.44316953,7.979296186,0.019623999,-0.24527651
123660,43.04712057,-89.44316953,7.979296186,-0.054046288,-0.21950205
123716,43.04712057,-89.44316953,7.979296186,-0.058944643,-0.12503114
123774,43.04712057,-89.44316953,7.979296186,-0.17344883,-0.25459582
123836,43.04712057,-89.44316953,7.979296186,-0.08658899,-0.23837085
123900,43.04712057,-89.44316953,7.979296186,-0.03830453,-0.18612541
123966,43.04712057,-89.44316953,7.979296186,0.053999662,-0.15562142
124029,43.04712057,-89.44316953,7.979296186,-0.091474906,-0.15093914
124088,43.04712057,-89.44316953,7.979296186,-0.05382921,-0.14324799
124148,43.04712057,-89.44316953,7.979296186,-0.07332793,-0.14814785
124212,43.04712057,-89.44316953,7.979296186,-0.0832096,-0.09096775
124271,43.04709943,-89.44311301,6.354055201,-0.07365009,-0.05087421
124327,43.04709943,-89.44311301,6.354055201,-1.21E-04,-0.04026822
124386,43.04709943,-89.44311301,6.354055201,0.04274516,0.010143181
124446,43.04709943,-89.44311301,6.354055201,0.050474104,0.0608878
124506,43.04709943,-89.44311301,6.354055201,0.100373,0.07268222
124566,43.04709943,-89.44311301,6.354055201,0.09209416,0.1251428
124629,43.04709943,-89.44311301,6.354055201,-0.016603425,0.059990175
124687,43.04709943,-89.44311301,6.354055201,-0.03186752,0.09783578
124746,43.04709943,-89.44311301,6.354055201,-0.049343307,0.069804125
124803,43.04709943,-89.44311301,6.354055201,-0.007907242,0.02065305
124864,43.04709943,-89.44311301,6.354055201,-0.07424895,0.032443978
124925,43.04709943,-89.44311301,6.354055201,0.033821158,0.066529304
124989,43.04709943,-89.44311301,6.354055201,0.022490913,0.10761947
125048,43.04709943,-89.44311301,6.354055201,0.05082162,0.0435691
125107,43.04709943,-89.44311301,6.354055201,0.08022278,0.11104914
125162,43.04709943,-89.44311301,6.354055201,0.12513207,0.10925231
125217,43.04709943,-89.44311301,6.354055201,0.061645027,0.11394623
125272,43.04708375,-89.44307445,5.31422002,0.05053963,-0.002526073
125326,43.04708375,-89.44307445,5.31422002,0.015489687,0.17114751
125382,43.04708375,-89.44307445,5.31422002,0.040749718,0.1129334
125438,43.04708375,-89.44307445,5.31422002,0.018395549,0.17134506
125498,43.04708375,-89.44307445,5.31422002,-0.02721335,0.1660225
125557,43.04708375,-89.44307445,5.31422002,0.110163376,0.19903526
125619,43.04708375,-89.44307445,5.31422002,0.03115849,0.14924505
125679,43.04708375,-89.44307445,5.31422002,0.0446957,0.19578645
125737,43.04708375,-89.44307445,5.31422002,0.13685077,0.24644786
125797,43.04708375,-89.44307445,5.31422002,0.084521614,0.1819558
125855,43.04708375,-89.44307445,5.31422002,0.07217795,0.15360777
125914,43.04708375,-89.44307445,5.31422002,0.09259852,0.14518647
125972,43.04708375,-89.44307445,5.31422002,0.039171282,0.19657072
126042,43.04708375,-89.44307445,5.31422002,0.13226429,0.12665401
126105,43.04708375,-89.44307445,5.31422002,0.21964999,0.11011629
126168,43.04708375,-89.44307445,5.31422002,0.28409612,0.13668743
126228,43.04708375,-89.44307445,5.31422002,0.13708553,0.18298121
126289,43.04706151,-89.4430348,5.171894782,0.060299855,0.074611805
126347,43.04706151,-89.4430348,5.171894782,0.087793924,0.11809116
126407,43.04706151,-89.4430348,5.171894782,0.020349478,0.088215545
126466,43.04706151,-89.4430348,5.171894782,0.121757954,0.08989097
126526,43.04706151,-89.4430348,5.171894782,0.099522956,0.0960531
126582,43.04706151,-89.4430348,5.171894782,0.049963586,0.07815289
126640,43.04706151,-89.4430348,5.171894782,0.26379824,0.08604438
126698,43.04706151,-89.4430348,5.171894782,0.14808337,0.16321124
126757,43.04706151,-89.4430348,5.171894782,0.32176784,0.0885195
126813,43.04706151,-89.4430348,5.171894782,0.25202563,-0.01914247
126876,43.04706151,-89.4430348,5.171894782,0.08997044,0.062240675
126937,43.04706151,-89.4430348,5.171894782,0.1317672,0.039594956
127013,43.04706151,-89.4430348,5.171894782,0.19948375,-0.003118999
127073,43.04706151,-89.4430348,5.171894782,0.10704041,0.06565697
127138,43.04706151,-89.4430348,5.171894782,0.28599736,0.037791524
127197,43.04706151,-89.4430348,5.171894782,0.3122864,0.21128899
127259,43.04706151,-89.4430348,5.171894782,0.22134511,0.0956901
127322,43.04702377,-89.44299457,5.491246267,0.07448752,0.071441926
127380,43.04702377,-89.44299457,5.491246267,0.15319182,-0.028979922
127439,43.04702377,-89.44299457,5.491246267,0.06432709,-0.015381985
127495,43.04702377,-89.44299457,5.491246267,0.280612,0.052605513
127551,43.04702377,-89.44299457,5.491246267,0.10993001,0.060903538
127610,43.04702377,-89.44299457,5.491246267,0.1286578,-0.04537043
127669,43.04702377,-89.44299457,5.491246267,0.09222824,0.03423663
127725,43.04702377,-89.44299457,5.491246267,0.14234088,-0.025399474
127783,43.04702377,-89.44299457,5.491246267,0.17864907,0.005320238
127839,43.04702377,-89.44299457,5.491246267,0.020689493,-0.014155177
127898,43.04702377,-89.44299457,5.491246267,0.1544014,0.037888516
127957,43.04702377,-89.44299457,5.491246267,0.1203654,-0.025189383
128014,43.04702377,-89.44299457,5.491246267,0.17313154,0.021572728
128074,43.04702377,-89.44299457,5.491246267,0.17793776,0.116182074
128133,43.04702377,-89.44299457,5.491246267,0.020074584,-0.004334232
128196,43.04702377,-89.44299457,5.491246267,0.030426087,0.0016469
128257,43.04702377,-89.44299457,5.491246267,0.06574622,0.05024301
128325,43.04696912,-89.44296973,5.997254589,0.03197216,-0.004362125
128384,43.04696912,-89.44296973,5.997254589,0.08124256,0.03812505
128445,43.04696912,-89.44296973,5.997254589,0.055029564,-0.05903718
128501,43.04696912,-89.44296973,5.997254589,0.1034497,-0.028296148
128561,43.04696912,-89.44296973,5.997254589,-0.00812522,-0.011194858
128623,43.04696912,-89.44296973,5.997254589,-0.02477214,0.06081231
128684,43.04696912,-89.44296973,5.997254589,-0.14342442,-0.08651675
128749,43.04696912,-89.44296973,5.997254589,-0.017618915,-0.15616232
128814,43.04696912,-89.44296973,5.997254589,0.054183893,-0.09114345
128878,43.04696912,-89.44296973,5.997254589,0.15417105,-0.0832775
128935,43.04696912,-89.44296973,5.997254589,0.080332406,-0.09079619
128997,43.04696912,-89.44296973,5.997254589,0.08868768,-0.012719012
129057,43.04696912,-89.44296973,5.997254589,-0.09150281,-0.03542024
129118,43.04696912,-89.44296973,5.997254589,-0.09798913,-0.051534556
129185,43.04696912,-89.44296973,5.997254589,0.044499762,-0.08762308
129243,43.04696912,-89.44296973,5.997254589,0.042040143,0.009401186
129303,43.04690706,-89.44296221,6.462145745,0.07939141,-0.06816155
129359,43.04690706,-89.44296221,6.462145745,-0.007431868,-0.07792949
129420,43.04690706,-89.44296221,6.462145745,0.019574068,-6.92E-04
129485,43.04690706,-89.44296221,6.462145745,0.004916054,0.012350685
129549,43.04690706,-89.44296221,6.462145745,0.0380126,0.02229136
129604,43.04690706,-89.44296221,6.462145745,0.12831214,0.0527216
129662,43.04690706,-89.44296221,6.462145745,0.044091683,-0.089131035
129721,43.04690706,-89.44296221,6.462145745,0.027302356,0.009130327
129779,43.04690706,-89.44296221,6.462145745,0.03017914,0.007486401
129840,43.04690706,-89.44296221,6.462145745,0.07887792,0.007607078
129899,43.04690706,-89.44296221,6.462145745,0.06351678,0.015151462
129963,43.04690706,-89.44296221,6.462145745,-0.001616144,-0.001620874
130024,43.04690706,-89.44296221,6.462145745,0.008951635,4.00E-04
130084,43.04690706,-89.44296221,6.462145745,0.008858828,-0.008948674
130142,43.04690706,-89.44296221,6.462145745,0.13630347,0.045141626
130205,43.04690706,-89.44296221,6.462145745,0.07970998,-0.052872926
130261,43.04684251,-89.44297017,6.933442842,0.076452315,-0.036334425
130318,43.04684251,-89.44297017,6.933442842,0.004599022,-0.031509604
130375,43.04684251,-89.44297017,6.933442842,0.1752477,-9.73E-04
130436,43.04684251,-89.44297017,6.933442842,0.15396053,-0.04522162
130499,43.04684251,-89.44297017,6.933442842,0.097151674,0.011833127
130559,43.04684251,-89.44297017,6.933442842,0.12863687,0.052769225
130616,43.04684251,-89.44297017,6.933442842,0.17342559,-0.007968022
130674,43.04684251,-89.44297017,6.933442842,0.09296227,0.011183349
130735,43.04684251,-89.44297017,6.933442842,0.1017825,-0.031346194
130797,43.04684251,-89.44297017,6.933442842,0.074811205,0.037661623
130860,43.04684251,-89.44297017,6.933442842,0.11224773,0.03926402
130921,43.04684251,-89.44297017,6.933442842,0.06147371,-0.061544936
130980,43.04684251,-89.44297017,6.933442842,0.09675121,-0.021940459
131043,43.04684251,-89.44297017,6.933442842,0.029290134,0.01036773
131101,43.04684251,-89.44297017,6.933442842,0.07903307,-0.025141457
131162,43.04684251,-89.44297017,6.933442842,0.048666418,0.003732806
131225,43.04684251,-89.44297017,6.933442842,0.14686595,-0.06275679
131288,43.0467739,-89.44299855,7.495270402,0.07393765,0.06221896
131429,43.0467739,-89.44299855,7.495270402,0.06077802,0.014611514
131491,43.0467739,-89.44299855,7.495270402,0.18155712,-0.024431288
131553,43.0467739,-89.44299855,7.495270402,0.18917778,0.05746791
131612,43.0467739,-89.44299855,7.495270402,0.16623214,-0.05354846
131672,43.0467739,-89.44299855,7.495270402,0.10765885,0.03365452
131730,43.0467739,-89.44299855,7.495270402,0.17698881,0.002536208
131788,43.0467739,-89.44299855,7.495270402,0.08267704,-0.021873478
131849,43.0467739,-89.44299855,7.495270402,0.13306491,0.02709954
131910,43.0467739,-89.44299855,7.495270402,0.1522069,-0.043340564
131976,43.0467739,-89.44299855,7.495270402,0.15808582,-0.032492124
132032,43.0467739,-89.44299855,7.495270402,0.10284559,-0.028863316
132094,43.0467739,-89.44299855,7.495270402,0.08673424,4.67E-04
132158,43.0467739,-89.44299855,7.495270402,0.08274123,-0.041231576
132217,43.0467739,-89.44299855,7.495270402,0.008705434,-0.06623126
132279,43.04670055,-89.44304461,8.178608317,0.09224958,0.00792148
132339,43.04670055,-89.44304461,8.178608317,0.05082407,0.005864082
132401,43.04670055,-89.44304461,8.178608317,0.11537136,-0.025226643
132464,43.04670055,-89.44304461,8.178608317,0.08015261,-0.04051037
132522,43.04670055,-89.44304461,8.178608317,0.021481512,-0.10819749
132587,43.04670055,-89.44304461,8.178608317,0.1247604,-0.010499026
132653,43.04670055,-89.44304461,8.178608317,0.04033873,-0.018109877
132715,43.04670055,-89.44304461,8.178608317,0.018470176,-0.011360402
132778,43.04670055,-89.44304461,8.178608317,0.07949801,-0.023983356
132839,43.04670055,-89.44304461,8.178608317,0.065741755,-0.03753832
132896,43.04670055,-89.44304461,8.178608317,0.050523274,-0.051179636
132954,43.04670055,-89.44304461,8.178608317,-0.083743915,-0.024838269
133012,43.04670055,-89.44304461,8.178608317,0.025874361,-0.02079943
133068,43.04670055,-89.44304461,8.178608317,-0.00973154,-0.06430609
133127,43.04670055,-89.44304461,8.178608317,0.06324335,0.03061031
133186,43.04670055,-89.44304461,8.178608317,0.13756147,0.042039715
133243,43.04670055,-89.44304461,8.178608317,-0.012649205,-0.027671892
133299,43.04662971,-89.44311412,8.85904678,-0.073576584,-0.08489462
133355,43.04662971,-89.44311412,8.85904678,-0.1137524,-0.11048781
133421,43.04662971,-89.44311412,8.85904678,-0.018705789,-0.07445312
133485,43.04662971,-89.44311412,8.85904678,0.13138635,-0.10057557
133542,43.04662971,-89.44311412,8.85904678,0.015715912,-0.07984631
133598,43.04662971,-89.44311412,8.85904678,-0.019699147,-0.07883027
133660,43.04662971,-89.44311412,8.85904678,-0.076401435,-0.1293151
133720,43.04662971,-89.44311412,8.85904678,-0.0947206,-0.1258524
133780,43.04662971,-89.44311412,8.85904678,0.058536638,-0.11269779
133838,43.04662971,-89.44311412,8.85904678,-0.058293216,-0.13122563
133899,43.04662971,-89.44311412,8.85904678,-0.0260612,-0.091817155
133959,43.04662971,-89.44311412,8.85904678,-0.045897048,-0.106081724
134019,43.04662971,-89.44311412,8.85904678,-0.03588344,-0.090023026
134075,43.04662971,-89.44311412,8.85904678,-0.02313936,-0.10822246
134136,43.04662971,-89.44311412,8.85904678,-0.03563405,-0.1029943
134195,43.04662971,-89.44311412,8.85904678,-0.015252239,-0.09647494
134252,43.04662971,-89.44311412,8.85904678,-0.027606338,-0.10515858
134312,43.04656162,-89.44319526,9.337371733,-0.030566784,-0.14500903
134369,43.04656162,-89.44319526,9.337371733,-0.047203325,-0.12739004
134430,43.04656162,-89.44319526,9.337371733,-0.051723532,-0.09670911
134488,43.04656162,-89.44319526,9.337371733,-0.0307046,-0.0939512
134546,43.04656162,-89.44319526,9.337371733,-0.029408963,-0.09554398
134604,43.04656162,-89.44319526,9.337371733,-0.041562997,-0.10384922
134663,43.04656162,-89.44319526,9.337371733,-0.026703114,-0.08870204
134718,43.04656162,-89.44319526,9.337371733,-0.030072972,-0.09990061
134778,43.04656162,-89.44319526,9.337371733,-0.021695955,-0.11115432
134834,43.04656162,-89.44319526,9.337371733,-0.017284194,-0.109140724
134895,43.04656162,-89.44319526,9.337371733,-0.035634585,-0.07757118
134956,43.04656162,-89.44319526,9.337371733,-0.013088538,-0.004849617
135015,43.04656162,-89.44319526,9.337371733,-0.044211876,-0.022830253
135075,43.04656162,-89.44319526,9.337371733,-0.034135614,-0.034178838
135138,43.04656162,-89.44319526,9.337371733,-0.11368963,-0.023461778
135204,43.04656162,-89.44319526,9.337371733,0.020903045,-0.05410747
135262,43.04649512,-89.44327747,9.569549886,0.012219363,-0.014410782
135319,43.04649512,-89.44327747,9.569549886,0.004826078,-0.026114488
135377,43.04649512,-89.44327747,9.569549886,-0.056355227,0.023041803
135444,43.04649512,-89.44327747,9.569549886,-0.10479747,0.014416056
135507,43.04649512,-89.44327747,9.569549886,0.018859342,-0.007342004
135566,43.04649512,-89.44327747,9.569549886,0.046536833,-0.025157692
135623,43.04649512,-89.44327747,9.569549886,-0.079469845,0.039939504
135680,43.04649512,-89.44327747,9.569549886,-0.035486124,0.040033914
135741,43.04649512,-89.44327747,9.569549886,-0.026867727,-0.057321366
135808,43.04649512,-89.44327747,9.569549886,-0.001477306,-0.031978186
135869,43.04649512,-89.44327747,9.569549886,-0.013928521,-0.002187101
135934,43.04649512,-89.44327747,9.569549886,-0.17545511,-0.01465772
135997,43.04649512,-89.44327747,9.569549886,-0.10295325,-0.030005133
136060,43.04649512,-89.44327747,9.569549886,-0.004525797,-0.013766846
136120,43.04649512,-89.44327747,9.569549886,0.016299529,0.016699715
136183,43.04649512,-89.44327747,9.569549886,-0.05867651,-0.055181023
136243,43.04649512,-89.44327747,9.569549886,-0.080747806,-0.03234352
136306,43.04642961,-89.44336432,9.901250272,-0.08315981,-0.032763135
136367,43.04642961,-89.44336432,9.901250272,-0.14421602,-0.056317087
136429,43.04642961,-89.44336432,9.901250272,-0.08254049,-0.014631986
136491,43.04642961,-89.44336432,9.901250272,-0.021930268,-0.034690894
136552,43.04642961,-89.44336432,9.901250272,-0.030066174,-0.03907941
136610,43.04642961,-89.44336432,9.901250272,0.029820045,-0.05026797
136669,43.04642961,-89.44336432,9.901250272,0.121971354,0.023787662
136727,43.04642961,-89.44336432,9.901250272,-0.098521926,-0.033395644
136785,43.04642961,-89.44336432,9.901250272,0.1334169,-0.028130138
136846,43.04642961,-89.44336432,9.901250272,-0.026504254,-0.03387995
136908,43.04642961,-89.44336432,9.901250272,-0.082105026,-0.16696087
136968,43.04642961,-89.44336432,9.901250272,-0.018146493,-0.16041318
137025,43.04642961,-89.44336432,9.901250272,0.08245168,-0.009011261
137082,43.04642961,-89.44336432,9.901250272,-0.12048253,0.13326965
137147,43.04642961,-89.44336432,9.901250272,-0.26587588,0.032494556
137206,43.04642961,-89.44336432,9.901250272,-0.00433108,-0.10266294
137269,43.04636551,-89.44345685,10.20990567,0.016086666,-0.049662765
137325,43.04636551,-89.44345685,10.20990567,-0.13172877,0.03536477
137383,43.04636551,-89.44345685,10.20990567,-0.014951428,-0.16519503
137441,43.04636551,-89.44345685,10.20990567,0.026935602,-0.041292273
137499,43.04636551,-89.44345685,10.20990567,-0.027201025,-0.06756009
137559,43.04636551,-89.44345685,10.20990567,-0.060389925,-0.064291485
137622,43.04636551,-89.44345685,10.20990567,0.07858057,0.10978202
137682,43.04636551,-89.44345685,10.20990567,-0.004398134,-0.09172642
137746,43.04636551,-89.44345685,10.20990567,-0.026510727,-0.062390663
137810,43.04636551,-89.44345685,10.20990567,-0.04629996,-0.05034847
137873,43.04636551,-89.44345685,10.20990567,0.12745534,-0.036928054
137937,43.04636551,-89.44345685,10.20990567,-0.04955459,-0.07241969
137998,43.04636551,-89.44345685,10.20990567,0.002475203,0.019064242
138062,43.04636551,-89.44345685,10.20990567,0.033951305,-0.05938092
138122,43.04636551,-89.44345685,10.20990567,0.077145316,-0.07999385
138187,43.04636551,-89.44345685,10.20990567,-0.03506141,-0.007763864
138260,43.04636551,-89.44345685,10.20990567,-0.053244688,-0.08360975
138321,43.04630166,-89.44355276,10.45076525,-0.012405191,-0.124009445
138383,43.04630166,-89.44355276,10.45076525,0.049789883,-0.0666744
138440,43.04630166,-89.44355276,10.45076525,0.038774926,0.040148426
138497,43.04630166,-89.44355276,10.45076525,-0.19044413,-0.063706525
138556,43.04630166,-89.44355276,10.45076525,-0.16604042,-0.05766092
138615,43.04630166,-89.44355276,10.45076525,-0.062221326,-0.037039444
138683,43.04630166,-89.44355276,10.45076525,-0.050058447,-0.14277688
138741,43.04630166,-89.44355276,10.45076525,0.06877257,-0.08191026
138803,43.04630166,-89.44355276,10.45076525,0.018170834,-0.10329297
138864,43.04630166,-89.44355276,10.45076525,-0.059482306,-0.072018825
138926,43.04630166,-89.44355276,10.45076525,-0.009768792,-0.065390356
138990,43.04630166,-89.44355276,10.45076525,0.102101825,0.09081094
139052,43.04630166,-89.44355276,10.45076525,-0.046951022,0.022901246
139116,43.04630166,-89.44355276,10.45076525,-0.15100625,-0.07851114
139183,43.04630166,-89.44355276,10.45076525,-0.08231689,-0.12974918
139239,43.04630166,-89.44355276,10.45076525,0.047075666,0.038389925
139295,43.0462379,-89.44365009,10.59755991,-0.13070829,-0.03417588
139353,43.0462379,-89.44365009,10.59755991,-0.04909219,-0.10067317
139414,43.0462379,-89.44365009,10.59755991,-0.016044324,-0.025984526
139474,43.0462379,-89.44365009,10.59755991,-0.16803929,-0.07776804
139532,43.0462379,-89.44365009,10.59755991,-0.081781976,-0.0767921
139593,43.0462379,-89.44365009,10.59755991,-0.014544189,-0.06405524
139653,43.0462379,-89.44365009,10.59755991,0.028885018,0.00136861
139715,43.0462379,-89.44365009,10.59755991,-0.11948232,-0.044215284
139782,43.0462379,-89.44365009,10.59755991,0.062755845,-0.05959051
139840,43.0462379,-89.44365009,10.59755991,-0.06258818,-0.043999933
139903,43.0462379,-89.44365009,10.59755991,-0.05357309,-0.04001738
139963,43.0462379,-89.44365009,10.59755991,-0.03251815,-0.112039916
140025,43.0462379,-89.44365009,10.59755991,-0.060450498,4.31E-04
140085,43.0462379,-89.44365009,10.59755991,-0.15681389,-0.074512646
140147,43.0462379,-89.44365009,10.59755991,-0.16757952,0.007843277
140207,43.0462379,-89.44365009,10.59755991,-0.09670922,0.040153783
140269,43.04617142,-89.44375007,10.77153147,-0.162958,-0.08385422
140324,43.04617142,-89.44375007,10.77153147,-0.16716757,-0.07205381
140386,43.04617142,-89.44375007,10.77153147,-0.09380267,-0.055169657
140444,43.04617142,-89.44375007,10.77153147,-0.07704689,-0.0470926
140505,43.04617142,-89.44375007,10.77153147,-0.13593635,0.027462894
140563,43.04617142,-89.44375007,10.77153147,-0.06075095,-0.013570495
140620,43.04617142,-89.44375007,10.77153147,-0.033263944,-0.01758555
140680,43.04617142,-89.44375007,10.77153147,-0.027381936,-0.010329918
140738,43.04617142,-89.44375007,10.77153147,-0.091124885,0.047955517
140797,43.04617142,-89.44375007,10.77153147,-0.13298278,-0.03729481
140856,43.04617142,-89.44375007,10.77153147,-0.14004672,-0.05386232
140911,43.04617142,-89.44375007,10.77153147,-0.095893815,-0.08533511
140973,43.04617142,-89.44375007,10.77153147,-0.041118015,0.001207663
141031,43.04617142,-89.44375007,10.77153147,-0.108036816,-0.02068474
141093,43.04617142,-89.44375007,10.77153147,-0.15772124,-0.0363712
141149,43.04617142,-89.44375007,10.77153147,-0.109983966,0.012699835
141210,43.04617142,-89.44375007,10.77153147,-0.04709932,-0.03457842
141265,43.04609864,-89.44384568,10.95103915,-0.06587686,-0.002485846
141319,43.04609864,-89.44384568,10.95103915,-0.17169745,0.04079798
141376,43.04609864,-89.44384568,10.95103915,-0.23956996,-0.09297456
141433,43.04609864,-89.44384568,10.95103915,-0.008197312,0.10022988
141493,43.04609864,-89.44384568,10.95103915,-0.032546267,-0.06454046
141550,43.04609864,-89.44384568,10.95103915,-0.15316701,-0.03966041
141614,43.04609864,-89.44384568,10.95103915,0.14174777,-0.10687927
141674,43.04609864,-89.44384568,10.95103915,-0.029203355,0.005650798
141734,43.04609864,-89.44384568,10.95103915,-0.10977397,0.021316767
141791,43.04609864,-89.44384568,10.95103915,-0.016292572,0.030274289
141851,43.04609864,-89.44384568,10.95103915,-0.001434207,-0.08162464
141911,43.04609864,-89.44384568,10.95103915,0.05888729,0.001987645
141974,43.04609864,-89.44384568,10.95103915,0.042573337,-0.08072631
142037,43.04609864,-89.44384568,10.95103915,0.047864422,0.012624173
142096,43.04609864,-89.44384568,10.95103915,-0.11506465,0.02105461
142156,43.04609864,-89.44384568,10.95103915,0.0422852,-0.02362625
142218,43.04609864,-89.44384568,10.95103915,0.001549656,0.005319716
